Id,Text,Tags,Label,LabelNum,createTime
45475818,"Invalid JSON Response MVC API I have one JSON Request as below : As per above JSON Request my Class AS BELOW : My DataController : AS per above class and DataController, i am returning below JSON Response : currently i am returning product class & its items as per above. So, now how to pass root object in datacontroller to get the JSON Response as per JSON Request.",|c#|asp.net-mvc|api|,Others,5,2017-08-03T05:48:32.773
45507821,"Image Classification. Validation loss stuck during training with inception (v1) I have built a small custom image classification training/val dataset with 4 classes. The training dataset has ~ 110.000 images. The validation dataset has ~ 6.000 images. The problem I'm experiencing is that, during training, both training accuracy (measured as an average accuracy on the last training samples) and training loss improve, while validation accuracy and loss stay the same. This only occurs when I use inception and resnet models, if I use an alexnet model on the same training and validation data, the validation loss and accuracy improve In my experiments I am employing several convolutional architectures by importing them from tensorflow.contrib.slim.nets The code is organized as follows: Instead of using a separate eval script, I'm running the validation step at the end of each epoch and also, for debugging purposes, I'm running an early val step (before training) and I'm checking the training accuracies by averaging training predictions on the last x steps. When I use the Inception v1 model (commenting out the alexnet one) the logger output is as follows after 1 epoch: As shown, training accuracy and loss improve a lot after one epoch, but the validation loss doesn't change at all. This has been tested at least 10 times, the result is always the same. I would understand if the validation loss was getting worse due to overfitting, but in this case it's not changing at all. To rule out any problems with the validation data, I'm also presenting the results while training using the AlexNet implementation in slim. Training with the alexnet model produces the following output: Accuracy and validation loss, both in training and test data, correctly improve when using the alexnet model, and they keep improving in subsequent epochs. I don't understand what may be the cause of the problem, and why it presents itself when using inception/resnet models, but not when training with alexnet. Does anyone have ideas?",|validation|tensorflow|deep-learning|classification|loss|,training,2,2017-08-04T13:13:48.923
45525444,"Keras handling large dataset which cannot fit into memory I'm working on facial expression recognition, and I'm using Keras. I've collected many datasets, and then I have applied data augmentation on the images, I've got about 500 000 images saved (as pixels) on a .csv file (same format as fer2013.csv). This is the code I'm using : And then I load data and feed them to the generator : When I run the code, RAM usage gets bigger and bigger until the pc freezes (I've have 16 Gb). It get stuck when is called. Any solution for this problem that can fits my code ?",|csv|keras|training-data|large-data|,training,2,2017-08-05T19:02:52.907
45537372,"AttributeError: 'History' object has no attribute 'predict' - Fitting a List of train and test data I am trying a NN model using this example . I am fitting a list of values to a NN model. However, I am getting an . This has been asked before and has been answered. Unfortunately, it is not working for me. As shown in the example, I created the following, training data, from test data, Now, I am getting the error: AttributeError: 'History' object has no attribute 'predict' In previous threads , it seems to be the train set was not to the model before . However, in mine, I fit them in the second code snippet. Any ideas what other possible mistakes I am making?",|python|list|machine-learning|neural-network|keras|,api,4,2017-08-06T22:51:53.223
45632549,"Why is the accuracy for my Keras model always 0 when training? I have built a simple Keras network: From my source data, I have removed 2 columns, as you can see. One is a column that came with dates in a string format (in the dataset, besides it, I have a column for the day, another for the month, and another for the year, so I don't need that column) and the other column is the column I use as target for the model). When I train this model I get this output: Why is this happening? My data is a time series. I know that for time series people do not usually use neurons, but it is just a test. What really tricks me is that accuracy is always 0. And, with other tests, I did even lose: gets to a ""NAN"" value. Could anybody help here?",|tensorflow|machine-learning|keras|neural-network|,training,2,2017-08-11T10:08:03.953
45645276,"Negative dimension size caused by subtracting 3 from 1 for 'conv2d_2/convolution' I got this error message when declaring the input layer in Keras. ValueError: Negative dimension size caused by subtracting 3 from 1 for 'conv2d_2/convolution' (op: 'Conv2D') with input shapes: [?,1,28,28], [3,3,28,32]. My code is like this Sample application: https://github.com/IntellijSys/tensorflow/blob/master/Keras.ipynb",|python|tensorflow|neural-network|keras|keras-layer|,tensor,1,2017-08-12T00:02:55.793
45711636,"Difficulty with cnn in keras I'm trying to build a dcnn, but I got this error: ValueError: ('The specified size contains a dimension with value <= 0', (-192, 1024)) And really, I don't have idea the reason of this error, here's my code: The data: This is my neural network implementation (the problem is here I think): Here the summary of model: I will appreciate your help. Thanks in advance.",|neural-network|keras|conv-neural-network|theano-cuda|,tensor,1,2017-08-16T10:53:51.653
45799474,"Keras: model.evaluate vs model.predict accuracy difference in multi-class NLP task I am training a simple model in keras for NLP task with following code. Variable names are self explanatory for train, test and validation set. This dataset has 19 classes so final layer of the network has 19 outputs. Labels are also one-hot encoded. After first epoch, this gives me these outputs. Then I evaluate my model on testing dataset and this also shows me accuracy around 0.98. However, the labels are one-hot encoded, so I need prediction vector of classes so that I can generate confusion matrix etc. So I use, This shows that total predicted classes were 83% accurate however shows 98% accuracy!! What am I doing wrong here? Is my loss function okay with categorical class labels? Is my choice of activation function for prediction layer okay? or there is difference in the way keras evaluates a model? Please suggest on what can be wrong. This is my first try to make a deep model so I don't have much understanding of what's wrong here.",|machine-learning|deep-learning|keras|,training,2,2017-08-21T14:20:51.247
45817355,"AttributeError: module 'tensorflow.python.estimator.estimator_lib' has no attribute 'LinearRegressor' My code is above. Then it shows the error ""AttributeError: module 'tensorflow.python.estimator.estimator_lib' has no attribute 'LinearRegressor'"" Python 3.5.2",|python-3.x|tensorflow|attributeerror|,api,4,2017-08-22T12:13:53.113
45966301,"TensorFlow Cannot feed value of shape (100, 784) for Tensor 'Placeholder:0' I am learning TensorFLow. So to understand how to make something, I tried to copy some code from a source and execute it. But I'm hitting an error message. So I tried some solution from this website but it does not work (I kept my test in comments). the log : line 46 is What can I do to resolve this error?",|python|tensorflow|deep-learning|,tensor,1,2017-08-30T17:19:13.827
46177505,"Keras kernel initializer with gabor filter I am trying create a custom initializer with Gabor kernels according to Keras documentation . I am writing this example for an easy run and debug the code. when I run it I get the error ""Input dimension mis-match"": I know this kernel will change by CNN learning phase but i want to start from thows gabor kernel (only the real part) And my data is a pictures and not a random... :) thanks.",|python|keras|theano|conv-neural-network|gabor-filter|,tensor,1,2017-09-12T13:17:11.203
46280770,"Keras LSTM layers input shape I am trying to feed a sequence with 20 featuresto an LSTM network as shown in the code. But I get an error that my Input0 is incompatible with LSTM input. Not sure how to change my layer structure to fit the data. Features variable is an array of shape (1456, 20) I have 1456 days and for each day I have 20 variables.",|python-3.x|deep-learning|keras|lstm|,tensor,1,2017-09-18T13:39:04.100
46443566,Keras LSTM multiclass classification I have this code that works for binary classification. I have tested it for keras imdb dataset. I need the above code to be converted for multi-class classification where there are 7 categories in total. What I understand after reading few articles to convert above code I have to change Obviously changing just above two lines doesn't work. What else do I have to change to make the code work for multiclass classification. Also I think I have to change the classes to one hot encoding but don't know how in keras.,|python|deep-learning|keras|,training,2,2017-09-27T08:56:56.363
46516168,"Word2Vec Tutorial: Tensorflow TypeError: Input 'y' of 'Mul' Op has type float32 that does not match type int32 of argument 'x' Version of Tensorflow: 1.2.1 Version of Python: 3.5 Operating System: Windows 10 Another poster has asked about this same problem on StackOverflow here , and he appears to be using code from the same Udacity Word2Vec tutorial. So, maybe I'm dense, but the code of this example is so busy and complex that I can't tell what fixed his problem. The error occurs when I call : Right before the call to the key variables have the following data types. train_dataset.dtype >> tf.int32 train_labels.dtype >> tf.int32 valid_dataset.dtype >> tf.int32 embeddings.dtype >> tf.float32_ref softmax_weights.dtype >> tf.float32_ref softmax_biases.dtype >> tf.float32_ref embed.dtype >> tf.float32 I tried every permutation of data type in the definitions of the variables , and : making them all , all , all , and combinations of integer and floating point. Nothing worked. I didn't try altering the data types of and , because I'm afraid that might foul up the optimization algorithm. Don't these need to be floats to support the calculus that is done during backpropagation? (Tensorflow is often a very opaque black box with documentation that verges on completely useless, so I can suspect things but never know for sure.) Program Flow at Time of Error: After the call to program control transfers to in file which in turn calls : At this point I check the data types of the passed-in parameters and get the following: weights.dtype >> tf.float32_ref biases.dtype >> tf.float32_ref labels.dtype >> tf.float32 inputs.dtype >> tf.int32 On the very next step an exception occurs, and I am thrown into the class in file . Running to the end, I get the following Traceback: Here's the complete program:",|tensorflow|typeerror|word2vec|,api,4,2017-10-01T19:37:54.210
46595157,"How to apply the torch.inverse() function of PyTorch to every sample in the batch? This may seem like a basic question, but I am unable to work it through. In the forward pass of my neural network, I have an output tensor of shape 8x3x3, where 8 is my batch size. We can assume each 3x3 tensor to be a non-singular matrix. I need to find the inverse of these matrices. The PyTorch inverse() function only works on square matrices. Since I now have 8x3x3, how do I apply this function to every matrix in the batch in a differentiable manner? If I iterate through the samples and append the inverses to a python list, which I then convert to a PyTorch tensor, should it be a problem during backprop? (I am asking since converting PyTorch tensors to numpy to perform some operations and then back to a tensor won't compute gradients during backprop for such operations) I also get the following error when I try to do something like that. TypeError: 'torch.FloatTensor' object does not support indexing",|python|pytorch|,api,4,2017-10-05T21:36:45.440
46642627,"Keras: Accuracy stays zero I am trying to get into machine learning with Keras. I am not a Mathematician and I have only a basic understanding of how neural net-works (haha get it?), so go easy on me. This is my current code: The accuracy stays zero and the predictions are an array of 1's. What am I doing wrong?",|python|python-3.x|keras|,model,0,2017-10-09T09:06:42.177
46705634,"RNN is not training (PyTorch) I can't get what I am doing wrong when training RNN . I am trying to train RNN for AND operation on sequences (to learn how it works on simple task). But my network is not learning, loss stays the same and it can't event overfit the model. Can you please help me to find the problem? Data I am using: Code for NN: Training loop: Shape for tensor will be (sequence_len, 1 (which is batch size), 1), that is correct according to the PyTorch docs for RNN",|machine-learning|deep-learning|pytorch|recurrent-neural-network|,training,2,2017-10-12T09:08:33.367
46989600,"Image adjustments with Conv2d I am working on a project related to CNN using TensorFlow. I imported image using (20 such images) The images were of size (250,250) because of grayscale. But for conv2D, it requires a 4D input tensor to feed. My input tensor looks like So i was not able to convert the above 2d image into the given shape(4D). How to deal with the ""None"" field. I tried this: I got the following error: Here's the entire code(for reference):",|numpy|opencv|tensorflow|machine-learning|tensor|,tensor,1,2017-10-28T12:13:07.130
46995209,"Neural network toy model to fit sine function fails, what's wrong? Graduate student, new to and neural networks was trying to fit a very simple feedforward neural network to a one-dimensional sine . Below are three examples of the best fit that I can get. On the plots, you can see the output of the network vs ground truth The complete code, just a few lines, is posted here example I was playing with the number of layers, different activation functions, different initializations, and different loss functions, batch size, number of training samples. It seems that none of those were able to improve the results beyond the above examples. I would appreciate any comments and suggestions. Is sine a hard function for a neural network to fit? I suspect that the answer is not, so I must be doing something wrong... There is a similar question here from 5 years ago, but the OP there didn't provide the code and it is still not clear what went wrong or how he was able to resolve this problem.",|python|machine-learning|neural-network|deep-learning|keras|,training,2,2017-10-28T22:43:35.637
47066635,"Checkpointing keras model: TypeError: can't pickle _thread.lock objects It seems like the error has occurred in the past in different contexts here , but I'm not dumping the model directly -- I'm using the ModelCheckpoint callback. Any idea what could be going wrong? Information: Keras version 2.0.8 Tensorflow version 1.3.0 Python 3.6 Minimal example to reproduce the error: Error output:",|tensorflow|keras|pickle|,api,4,2017-11-02T02:30:01.003
47122052,"Keras Model gives test accuracy 1.0 Below is the code to predict if it close up or down the next day (Up =1, down =0) What I did was to create a dataframe and predict just using (today close - yesterday close) to predict Next Day price change up or down (Next day Close - Today Close) So the dataframe looks like this: It constantly gives me an accuracy of 1.000 To be fair it should be 50+% accuracy only. I believe something is wrong in the code below but I can't find it. I should add that after epoch 20/500 it constantly gives me 1.000 accuracy Any advice, please?",|python|machine-learning|keras|neural-network|,training,2,2017-11-05T13:21:42.537
47128044,"Calculating input and output size for Conv2d in PyTorch for image classification I'm trying to run the PyTorch tutorial on CIFAR10 image classification here - http://pytorch.org/tutorials/beginner/blitz/cifar10_tutorial.html#sphx-glr-beginner-blitz-cifar10-tutorial-py I've made a small change and I'm using a different dataset. I have images from the Wikiart dataset that I want to classify by artist (label = artist name). Here is the code for the Net - Then there is this section of the code where I start training the Net. This line gives me with my Wikiart dataset whereas in the original example with CIFAR10, it prints . Now, I'm not sure how to change the Conv2d in my Net to be compatible with . I get this error: While reading the images for the Wikiart dataset, I resize them to (32, 32) and these are 3-channel images. Things I tried: 1) The CIFAR10 tutorial uses a transform which I am not using. I could not incorporate the same into my code. 2) Changing to . This gave me the same error as above. I was only changing this to see if the error message changes. Any resources on how to calculate input & output sizes in PyTorch or automatically reshape Tensors would be really appreciated. I just started learning Torch & I find the size calculations complicated.",|python|image|convolution|pytorch|tensor|,tensor,1,2017-11-06T00:17:03.723
47267612,"Assign torch.cuda.FloatTensor I'd like to know how can I do the following code, but now using pytorch, where dtype = torch.cuda.FloatTensor . There's the code straight python (using numpy): This is my attempt to do it: The last part where I define the variable best as the value of x with index equal to indexmin it doesn't work. What am I doing wrong here. The following messenge appears:",|numpy|gpu|pytorch|,tensor,1,2017-11-13T15:16:36.987
47318871,ValueError: Floating point image RGB values must be in the 0..1 range. while using matplotlib I want to visualize weights of the layer of a neural network. I'm using pytorch. The above gives this error My question is should I normalize and take absolute value of the weights to overcome this error or is there anyother way ? If I normalize and use absolute value I think the meaning of the graphs change.,|matplotlib|deep-learning|pytorch|,training,2,2017-11-15T23:09:39.813
47352366,"Keras unreasonnably slower than TensorFlow I'm trying to implement the neural network of this TensorFlow example , but using Keras. You'll find the code for both implementations at the bottom of the post. My problem is that the code takes around 1m30 with TensorFlow, and 18 minutes with Keras ! My question is : Did I make a rookie mistake in translating TensorFlow code to Keras code ? Or is Keras incredibly slow ? If so, can it be fixed ? Tensorflow code : Keras code :",|python|tensorflow|machine-learning|keras|,model,0,2017-11-17T14:01:10.467
47384262,"Appending line to config tag if the tag already exists I am trying to write a script that ensures the following tag and config exist in /etc/mysql/my.cnf: I currently have the following commands: I'm deleting any line that contains 'bind-address' or '[mysqld]', then appending the mysqld tag along with the address I'd like to bind. However, that wouldn't work properly if there were other configs under mysqld. It would end up going from: to: Is there a cleaner way to do this? Thanks. EDIT: I decided to just replace the default 'bind-address = 127.0.0.1' under /etc/mysql/mysql.conf.d/mysqld.cnf, which would serve the same purpose.",|mysql|sed|my.cnf|,Others,5,2017-11-20T02:28:23.587
47432905,"AttributeError on variable input of custom loss function in PyTorch I've made a custom loss function to compute cross-entropy (CE) for a multi-output multi-label problem. Within the class, I want to set the target variable I'm feeding to not require a gradient. I do this within the forward function using a pre-defined function (taken from pytorch source code) outside the class. At this point when I run the code in a batched for-loop (see below), I get the following error: AttributeError: 'torch.FloatTensor' object has no attribute 'requires_grad' It seems simple enough as we should be passing a torch.autograd.Variable, however I am already doing this as can be seen in the snippet below. To add a note, my final goal is to generate a class which behaves like BCELoss except for multiple labels and not just binary. I feel like I've already scoured the entire PyTorch docs and primarily been using this and some forum entries. http://pytorch.org/docs/master/notes/extending.html So",|python|pytorch|,training,2,2017-11-22T10:55:17.257
47503514,"training vgg on flowers dataset with keras, validation loss not changing I am doing a little experiment on VGG network with keras. The dataset I use is the flowers dataset with 5 classes including rose, sunflower, dandelion, tulip and daisy. There is something I could not figure out: When I used a small CNN network(not VGG, in the code below), it converged quickly and reached a validation accuracy about 75% after only about 8 epochs. Then I switched to VGG network(the commented out area in the code). The loss and accuracy of the network just did not change at all, it output something like: Epoch 1/50 402/401 [==============================] - 199s 495ms/step - loss: 13.3214 - acc: 0.1713 - val_loss: 13.0144 - val_acc: 0.1926 Epoch 2/50 402/401 [==============================] - 190s 473ms/step - loss: 13.3473 - acc: 0.1719 - val_loss: 13.0144 - val_acc: 0.1926 Epoch 3/50 402/401 [==============================] - 204s 508ms/step - loss: 13.3423 - acc: 0.1722 - val_loss: 13.0144 - val_acc: 0.1926 Epoch 4/50 402/401 [==============================] - 190s 472ms/step - loss: 13.3522 - acc: 0.1716 - val_loss: 13.0144 - val_acc: 0.1926 Epoch 5/50 402/401 [==============================] - 189s 471ms/step - loss: 13.3364 - acc: 0.1726 - val_loss: 13.0144 - val_acc: 0.1926 Epoch 6/50 402/401 [==============================] - 189s 471ms/step - loss: 13.3453 - acc: 0.1720 - val_loss: 13.0144 - val_acc: 0.1926 Epoch 7/50 Epoch 7/50 402/401 [==============================] - 189s 471ms/step - loss: 13.3503 - acc: 0.1717 - val_loss: 13.0144 - val_acc: 0.1926 PS: I did this experiment with other datasets and frameworks as well (place365 dataset with tensorflow and slim). The result is just the same. I have looked into the VGG paper(Simonyan&Zisserman), it says there are multiple stages to train a deep network like VGG, like from stage A to stage E with different network structures. I am not sure I have to train my VGG network the same way as it is described in the VGG paper. And other online courses did not mention this complex training process as well. Anyone has any ideas? My code:",|deep-learning|keras|training-data|loss|convergence|,training,2,2017-11-27T03:23:30.797
47724077,"Keras: could not broadcast input array from shape (14,1) into shape (14) I'm using Keras with Tensorflow on Windows 10. I'm trying to create a maschine learning model for the Adult dataset ( https://archive.ics.uci.edu/ml/datasets/Adult ). First I am doing One Hot Encoding and then I'm trying to train my model but i get: ""ValueError: could not broadcast input array from shape (14,1) into shape (14)"" Even if I change the input_dim to something else than 14, I still get the same error with the same shapes. What am I doing wrong? FULL ERROR:",|python|machine-learning|tensorflow|keras|,api,4,2017-12-09T00:34:44.443
47799758,"Keras - Classifier not learning from Transfer-Values of a Pre-Trained Model I'm currently trying to use a pre-trained network and test in on this dataset . Originally, I used VGG19 and just fine-tuned only the classifier at the end to fit with my 120 classes. I let all layers trainable to maybe improve performance by having a deeper training. The problem is that the model is very slow (even if I let it run for a night, I only got couple of epochs and reach an accuracy of around 45% - I have a GPU GTX 1070). Then, my thinking was to freeze all layers from this model as I have only 10k images and only train the few last Denses layers but it's still not realy fast. After watching this video (at around 2 min 30s), I decided to replicate the principle of Transfer-Values with InceptionResnetv2. I processed every pictures and saved the output in a numpy matrix with the following code. X is a matrix of shape (10222, 1536) and y is (10222, 1). After, I designed my classifier (several topologies) and I have no idea why it is not able to perform any learning. Below you can find the output from the model : I tried to change topologies, activation functions, add dropouts but nothing creates any improvements. I have no idea what is wrong in my way of doing this. Is the X matrix incorrect ? Isn't it allowed to use the pre-trained model only as feature extractor then perform the classification with a second model ? Many thanks for your feedbacks, Regards, Nicolas",|keras|classification|conv-neural-network|pre-trained-model|,training,2,2017-12-13T18:20:42.363
47857437,"Keras - ImportError: cannot import name 'CuDNNLSTM' I am trying to use the CuDNNLSTM Keras cell to improve training speed for a recurrent neural network (doc here ). When I run: I get this error: ImportError: cannot import name 'CuDNNLSTM' My configuration is Keras 2.0.8, python 3.5, tensorflow-gpu 1.4.0 (all managed by Anaconda) and I have both CUDA 8.0 and cudnn 6.0 installed that should be OK with the nvidia dependencies of tensorflow ( here ). My code setup makes Keras effectively use tensorflow backend, and every layer except the ones starting with CuDNN* work fine. Anyone has an idea about the source of this import error ?",|keras|keras-layer|cudnn|,api,4,2017-12-17T17:02:08.430
47898147,"Tensorflow Module Import error: AttributeError: module 'tensorflow.python.ops.nn' has no attribute 'rnn_cell' When attempting to pass my RNN call, I call tf.nn.rnn_cell and I receive the following error: Which is odd, because I'm sure I imported everything correctly: But looking at the docs, things have moved around between tensorflow versions. what would you all recommend to fix this?? Line, I'm getting the error against: Specifically: I'm using anaconda 3 to manage all of this so, the dependancies should all be taken care of. I have already tried working around a damn rank/shape error with Tensor shapes which took ages to resolve. Cheers in advance.",|python|tensorflow|python-import|attributeerror|recurrent-neural-network|,api,4,2017-12-20T02:56:05.520
47932589,"Neural network: estimating sine wave frequency With an objective of learning Keras LSTM and RNNs, I thought to create a simple problem to work on: given a sine wave, can we predict its frequency? I wouldn't expect a simple neural network to be able to predict the frequency, given that the notion of time is important here. However, even with LSTMs, I am unable to learn the frequency; I'm able to learn a trivial zero as the estimated frequency (even for train samples). Here's the code to create the train set. Now, here's a simple neural network for this example. As expected, this NN doesn't learn anything useful. Next, I tried a simple LSTM example. However, this LSTM based model also doesn't learn anything useful.",|python|tensorflow|neural-network|keras|lstm|,training,2,2017-12-21T20:55:43.263
48082655,"Custom weighted loss function in Keras for weighing each element I'm trying to create a simple weighted loss function. Say, I have input dimensions 100 * 5, and output dimensions also 100 * 5. I also have a weight matrix of the same dimension. Something like the following: Defining the custom loss function Defining the model Testing with existing metrics works fine Testing with our custom loss function doesn't work It gives the following stack trace: Where is the number 32 coming from? Testing a loss function with weights as Keras tensors This function seems to do the work. So, probably suggests that a Keras tensor as a weight matrix would work. So, I created another version of the loss function. Loss function try 3 Fitting data using cl3 gives the same error as above. I wonder what I'm missing! I could have used the notion of sample_weight in Keras; but then I'd have to reshape my inputs to a 3d vector. I thought that this custom loss function should really have been trivial.",|python|tensorflow|keras|loss-function|,training,2,2018-01-03T17:54:20.723
48221692,"Create a square function estimator with Keras I'm still very new to neural networks. I try to achieve the following with Keras: I have a set of data where f(x) = x^2 + 3 . Like this: So I try to build a model that can predict values f(x) based on x. I think that must be a simple thing but I couldn't find any hint. I get only outputs ranging from 0 to 1 (I guess due to normalization?) and they also seem to be crap. I suspect I need to somehow cater for the fact that expect an interval value as an output, not a nominal or ordinal value. Any idea?",|python|tensorflow|neural-network|keras|,model,0,2018-01-12T07:44:12.383
48251943,"my Keras model does not predict negative values I would like to test NN model with keras using a dataset containing positive and negative continuous values. The keras model is as follows: Everything seem going fine, However, all the negative values are predicted to zeros. Do the program soemwhere constrains values to be positive? My target values are as follow: The predicted values are as follow:",|python|neural-network|deep-learning|keras|regression|,model,0,2018-01-14T16:56:36.667
48385830,"Simple Keras neural network isn't learning I'm trying to replicate some of the examples from Neural Networks and Deep Learning with Keras, but I'm having problems training a network based on the architecture from chapter 1. The aim is to classify written digits from the MNIST dataset. The architecture: 784 inputs (one for each of the 28 * 28 pixels in MNIST images) a hidden layer of 30 neurons an output layer of 10 neurons Weights and biases are initialized from a Gaussian distribution with mean 0 and standard deviation 1. The loss/cost function is mean squared error. The optimizer is stochastic gradient descent. Hyper-parameters: learning rate = 3.0 batch size = 10 epochs = 30 My code: Output (Using Python 3.6 and the TensorFlow backend): (repeated for all 30 epochs) As you can see, the network isn't learning at all, and I'm not sure why. The shapes look all right as far as I can tell. What am I doing that's preventing the network from learning? (Incidentally, I know that cross-entropy loss and a softmax output layer would be better; however, from the linked book, they don't appear to be necessary. The book's manually implemented network in chapter 1 learns successfully; I'm trying to replicate that before moving on.)",|python|machine-learning|keras|neural-network|mnist|,model,0,2018-01-22T16:10:42.863
48400225,"pytorch model.cuda() runtime error I'm building a text classifier using pytorch, and got into some trouble with .cuda() method. I know that .cuda() moves all parameters into gpu so that the training procedure can be faster. However, error occurred in .cuda() method like this: These are error traceback and I can't see why this happens. This code worked very well before I set epoch parameter to 1 to run some tests. I set epoch to 1000 again, but the problem lingers on. Aren't torch.cuda.FloatTensor object also Tensors? Any help would be much appreciated. my model looks like this :",|pytorch|,gpu,3,2018-01-23T11:08:53.223
48455762,"How to code EEPROM with potentiometer in Arduino I have A code I got from a site. I've been trying to add EEPROM in that code but I can't get it right. I tried adding EEPROM.write and EEPROm.read I also add another servo Can someone help me with it, Adding EEPROM in the code? Thank you in advance :) here's the code (Simple Robotic arm with play and record function): }",|c++|arduino|robotics|eeprom|servo|,Others,5,2018-01-26T04:21:49.213
48493755,"Keras AttributeError: 'list' object has no attribute 'ndim' I'm running a Keras neural network model in Jupyter Notebook (Python 3.6) I get the following error AttributeError: 'list' object has no attribute 'ndim' after calling the .fit() method from Keras.model I checked the requirements.txt file for Keras (in Anaconda3) and the numpy, scipy, and six module versions are all up to date. What can explain this AttributeError? The full error message is the following (seems to be somewhat related to Numpy): --------------------------------------------------------------------------- AttributeError Traceback (most recent call last) in () 3 model.add(Dense(1, activation = 'sigmoid')) 4 model.compile(loss='mean_squared_error', optimizer='adam', metrics=['acc']) ----> 5 model.fit(X_data, y_data, epochs=20, batch_size=10) ~\Anaconda3\lib\site-packages\keras\models.py in fit(self, x, y, batch_size, epochs, verbose, callbacks, validation_split, validation_data, shuffle, class_weight, sample_weight, initial_epoch, steps_per_epoch, validation_steps, **kwargs) 963 initial_epoch=initial_epoch, 964 steps_per_epoch=steps_per_epoch, --> 965 validation_steps=validation_steps) 966 967 def evaluate(self, x=None, y=None, ~\Anaconda3\lib\site-packages\keras\engine\training.py in fit(self, x, y, batch_size, epochs, verbose, callbacks, validation_split, validation_data, shuffle, class_weight, sample_weight, initial_epoch, steps_per_epoch, validation_steps, **kwargs) 1591 class_weight=class_weight, 1592 check_batch_axis=False, -> 1593 batch_size=batch_size) 1594 # Prepare validation data. 1595 do_validation = False ~\Anaconda3\lib\site-packages\keras\engine\training.py in _standardize_user_data(self, x, y, sample_weight, class_weight, check_batch_axis, batch_size) 1424 self._feed_input_shapes, 1425 check_batch_axis=False, -> 1426 exception_prefix='input') 1427 y = _standardize_input_data(y, self._feed_output_names, 1428 output_shapes, ~\Anaconda3\lib\site-packages\keras\engine\training.py in _standardize_input_data(data, names, shapes, check_batch_axis, exception_prefix) 68 elif isinstance(data, list): 69 data = [x.values if x. class . name == 'DataFrame' else x for x in data] ---> 70 data = [np.expand_dims(x, 1) if x is not None and x.ndim == 1 else x for x in data] 71 else: 72 data = data.values if data. class . name == 'DataFrame' else data ~\Anaconda3\lib\site-packages\keras\engine\training.py in (.0) 68 elif isinstance(data, list): 69 data = [x.values if x. class . name == 'DataFrame' else x for x in data] ---> 70 data = [np.expand_dims(x, 1) if x is not None and x.ndim == 1 else x for x in data] 71 else: 72 data = data.values if data. class . name == 'DataFrame' else data AttributeError: 'list' object has no attribute 'ndim'",|python|tensorflow|machine-learning|keras|jupyter-notebook|,api,4,2018-01-29T02:55:27.637
48509419,"why I must reshape one image to [n,height,width,channel] in CNN I try to apply a convolutional layer to a picture of shape [256,256,3] a have an error when I user the tensor of the image directly error message: but when I reshape the function conv2d work normally if I must reshape the tensor what the best value to reshape in my case and why?",|python|tensorflow|conv-neural-network|reshape|tensor|,tensor,1,2018-01-29T20:25:55.587
48518434,"Keras - Negative dimension size caused by subtracting 5 from 4 for 'conv2d_5/convolution' (op: 'Conv2D') with input shapes: [?,4,80,64], [5,5,64,64] I have a similar model to the one below, but after modifying the architecture, I keep getting the following error: Negative dimension size caused by subtracting 5 from 4 for 'conv2d_5/convolution' (op: 'Conv2D') with input shapes: [?,4,80,64], [5,5,64,64]. I am still new to machine learning so I couldn't make much sense of the parameters. Any help? Answer: I couldn't complete the training because of issues with sensor but the model works fine now thanks to the 2 answers below",|python|neural-network|keras|,model,0,2018-01-30T09:50:34.797
